split,example_path,label,merged_label,latitude,longitude,year,vis_path,inf_path,aux_path,flr_path,vis_exists,inf_exists
train,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\-1.899402437798276_124.37687148346724,Small-scale agriculture,Smallholder agriculture,-1.899402437798276,124.37687148346724,2016,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\-1.899402437798276_124.37687148346724\images\visible\composite.png,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\-1.899402437798276_124.37687148346724\images\infrared\composite.npy,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\-1.899402437798276_124.37687148346724\auxiliary,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\-1.899402437798276_124.37687148346724\forest_loss_region.pkl,True,True
train,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\-0.1034756724815222_99.86096104859394,Small-scale agriculture,Smallholder agriculture,-0.1034756724815222,99.86096104859394,2010,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\-0.1034756724815222_99.86096104859394\images\visible\composite.png,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\-0.1034756724815222_99.86096104859394\images\infrared\composite.npy,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\-0.1034756724815222_99.86096104859394\auxiliary,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\-0.1034756724815222_99.86096104859394\forest_loss_region.pkl,True,True
train,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\-1.1800059192667731_114.09316105121503,Oil palm plantation,Plantation,-1.1800059192667731,114.09316105121503,2006,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\-1.1800059192667731_114.09316105121503\images\visible\composite.png,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\-1.1800059192667731_114.09316105121503\images\infrared\composite.npy,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\-1.1800059192667731_114.09316105121503\auxiliary,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\-1.1800059192667731_114.09316105121503\forest_loss_region.pkl,True,True
train,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\0.7876323732575319_111.72365796553945,Other,Other,0.7876323732575319,111.72365796553945,2001,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\0.7876323732575319_111.72365796553945\images\visible\composite.png,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\0.7876323732575319_111.72365796553945\images\infrared\composite.npy,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\0.7876323732575319_111.72365796553945\auxiliary,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\0.7876323732575319_111.72365796553945\forest_loss_region.pkl,True,True
train,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\-4.180658080785008_121.80635255431484,Small-scale agriculture,Smallholder agriculture,-4.180658080785008,121.80635255431484,2009,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\-4.180658080785008_121.80635255431484\images\visible\composite.png,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\-4.180658080785008_121.80635255431484\images\infrared\composite.npy,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\-4.180658080785008_121.80635255431484\auxiliary,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\-4.180658080785008_121.80635255431484\forest_loss_region.pkl,True,True
train,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\-4.0766017488936335_137.06332908344513,Mining,Other,-4.0766017488936335,137.06332908344513,2002,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\-4.0766017488936335_137.06332908344513\images\visible\composite.png,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\-4.0766017488936335_137.06332908344513\images\infrared\composite.npy,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\-4.0766017488936335_137.06332908344513\auxiliary,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\-4.0766017488936335_137.06332908344513\forest_loss_region.pkl,True,True
train,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\1.1300608989156893_101.0679703960686,Secondary forest,Other,1.1300608989156893,101.0679703960686,2013,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\1.1300608989156893_101.0679703960686\images\visible\composite.png,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\1.1300608989156893_101.0679703960686\images\infrared\composite.npy,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\1.1300608989156893_101.0679703960686\auxiliary,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\1.1300608989156893_101.0679703960686\forest_loss_region.pkl,True,True
train,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\0.1117278171593349_111.6226828586063,Oil palm plantation,Plantation,0.1117278171593349,111.6226828586063,2008,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\0.1117278171593349_111.6226828586063\images\visible\composite.png,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\0.1117278171593349_111.6226828586063\images\infrared\composite.npy,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\0.1117278171593349_111.6226828586063\auxiliary,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\0.1117278171593349_111.6226828586063\forest_loss_region.pkl,True,True
train,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\-1.490713358861576_100.7116732031579,Small-scale agriculture,Smallholder agriculture,-1.490713358861576,100.7116732031579,2004,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\-1.490713358861576_100.7116732031579\images\visible\composite.png,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\-1.490713358861576_100.7116732031579\images\infrared\composite.npy,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\-1.490713358861576_100.7116732031579\auxiliary,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\-1.490713358861576_100.7116732031579\forest_loss_region.pkl,True,True
train,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\-3.1184220188963865_101.84394075296154,Small-scale agriculture,Smallholder agriculture,-3.1184220188963865,101.84394075296154,2006,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\-3.1184220188963865_101.84394075296154\images\visible\composite.png,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\-3.1184220188963865_101.84394075296154\images\infrared\composite.npy,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\-3.1184220188963865_101.84394075296154\auxiliary,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\-3.1184220188963865_101.84394075296154\forest_loss_region.pkl,True,True
train,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\-3.471247765304107_135.18980272688552,Secondary forest,Other,-3.471247765304107,135.18980272688552,2015,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\-3.471247765304107_135.18980272688552\images\visible\composite.png,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\-3.471247765304107_135.18980272688552\images\infrared\composite.npy,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\-3.471247765304107_135.18980272688552\auxiliary,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\-3.471247765304107_135.18980272688552\forest_loss_region.pkl,True,True
train,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\-1.7563940693477258_113.005002753718,Other large-scale plantations,Plantation,-1.7563940693477258,113.005002753718,2007,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\-1.7563940693477258_113.005002753718\images\visible\composite.png,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\-1.7563940693477258_113.005002753718\images\infrared\composite.npy,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\-1.7563940693477258_113.005002753718\auxiliary,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\-1.7563940693477258_113.005002753718\forest_loss_region.pkl,True,True
train,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\0.8918908998984899_100.6881424632886,Timber plantation,Plantation,0.8918908998984899,100.6881424632886,2004,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\0.8918908998984899_100.6881424632886\images\visible\composite.png,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\0.8918908998984899_100.6881424632886\images\infrared\composite.npy,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\0.8918908998984899_100.6881424632886\auxiliary,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\0.8918908998984899_100.6881424632886\forest_loss_region.pkl,True,True
train,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\-2.9640669325985844_119.098532614984,Small-scale agriculture,Smallholder agriculture,-2.9640669325985844,119.098532614984,2015,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\-2.9640669325985844_119.098532614984\images\visible\composite.png,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\-2.9640669325985844_119.098532614984\images\infrared\composite.npy,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\-2.9640669325985844_119.098532614984\auxiliary,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\-2.9640669325985844_119.098532614984\forest_loss_region.pkl,True,True
train,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\1.9667748944355967_117.21707616059447,Other large-scale plantations,Plantation,1.9667748944355967,117.21707616059447,2013,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\1.9667748944355967_117.21707616059447\images\visible\composite.png,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\1.9667748944355967_117.21707616059447\images\infrared\composite.npy,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\1.9667748944355967_117.21707616059447\auxiliary,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\1.9667748944355967_117.21707616059447\forest_loss_region.pkl,True,True
train,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\-0.2132953910193998_109.5629566309416,Small-scale agriculture,Smallholder agriculture,-0.2132953910193998,109.5629566309416,2001,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\-0.2132953910193998_109.5629566309416\images\visible\composite.png,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\-0.2132953910193998_109.5629566309416\images\infrared\composite.npy,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\-0.2132953910193998_109.5629566309416\auxiliary,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\-0.2132953910193998_109.5629566309416\forest_loss_region.pkl,True,True
train,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\2.0749069035707395_98.31916365752888,Oil palm plantation,Plantation,2.0749069035707395,98.31916365752888,2006,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\2.0749069035707395_98.31916365752888\images\visible\composite.png,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\2.0749069035707395_98.31916365752888\images\infrared\composite.npy,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\2.0749069035707395_98.31916365752888\auxiliary,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\2.0749069035707395_98.31916365752888\forest_loss_region.pkl,True,True
train,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\2.978741339322272_117.46911890105544,Fish pond,Other,2.978741339322272,117.46911890105544,2003,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\2.978741339322272_117.46911890105544\images\visible\composite.png,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\2.978741339322272_117.46911890105544\images\infrared\composite.npy,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\2.978741339322272_117.46911890105544\auxiliary,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\2.978741339322272_117.46911890105544\forest_loss_region.pkl,True,True
train,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\-0.002226324002905_109.97159881327198,Oil palm plantation,Plantation,-0.002226324002905,109.97159881327198,2009,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\-0.002226324002905_109.97159881327198\images\visible\composite.png,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\-0.002226324002905_109.97159881327198\images\infrared\composite.npy,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\-0.002226324002905_109.97159881327198\auxiliary,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\-0.002226324002905_109.97159881327198\forest_loss_region.pkl,True,True
train,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\-0.8242399135743939_109.2955916465706,Grassland shrubland,Grassland shrubland,-0.8242399135743939,109.2955916465706,2016,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\-0.8242399135743939_109.2955916465706\images\visible\composite.png,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\-0.8242399135743939_109.2955916465706\images\infrared\composite.npy,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\-0.8242399135743939_109.2955916465706\auxiliary,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\-0.8242399135743939_109.2955916465706\forest_loss_region.pkl,True,True
train,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\1.747919122370028_98.69534029119308,Grassland shrubland,Grassland shrubland,1.747919122370028,98.69534029119308,2013,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\1.747919122370028_98.69534029119308\images\visible\composite.png,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\1.747919122370028_98.69534029119308\images\infrared\composite.npy,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\1.747919122370028_98.69534029119308\auxiliary,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\1.747919122370028_98.69534029119308\forest_loss_region.pkl,True,True
train,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\2.00346465566772_100.539409899191,Small-scale oil palm plantation,Smallholder agriculture,2.00346465566772,100.539409899191,2009,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\2.00346465566772_100.539409899191\images\visible\composite.png,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\2.00346465566772_100.539409899191\images\infrared\composite.npy,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\2.00346465566772_100.539409899191\auxiliary,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\2.00346465566772_100.539409899191\forest_loss_region.pkl,True,True
train,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\0.680536940055559_128.2394702112091,Grassland shrubland,Grassland shrubland,0.680536940055559,128.2394702112091,2015,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\0.680536940055559_128.2394702112091\images\visible\composite.png,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\0.680536940055559_128.2394702112091\images\infrared\composite.npy,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\0.680536940055559_128.2394702112091\auxiliary,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\0.680536940055559_128.2394702112091\forest_loss_region.pkl,True,True
train,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\2.4099299396066742_98.55949550401598,Timber plantation,Plantation,2.4099299396066742,98.55949550401598,2006,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\2.4099299396066742_98.55949550401598\images\visible\composite.png,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\2.4099299396066742_98.55949550401598\images\infrared\composite.npy,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\2.4099299396066742_98.55949550401598\auxiliary,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\2.4099299396066742_98.55949550401598\forest_loss_region.pkl,True,True
train,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\-0.8077158721928104_113.17505955355357,Logging,Other,-0.8077158721928104,113.17505955355357,2013,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\-0.8077158721928104_113.17505955355357\images\visible\composite.png,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\-0.8077158721928104_113.17505955355357\images\infrared\composite.npy,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\-0.8077158721928104_113.17505955355357\auxiliary,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\-0.8077158721928104_113.17505955355357\forest_loss_region.pkl,True,True
train,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\-2.2088968325399336_100.93472312180376,Oil palm plantation,Plantation,-2.2088968325399336,100.93472312180376,2003,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\-2.2088968325399336_100.93472312180376\images\visible\composite.png,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\-2.2088968325399336_100.93472312180376\images\infrared\composite.npy,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\-2.2088968325399336_100.93472312180376\auxiliary,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\-2.2088968325399336_100.93472312180376\forest_loss_region.pkl,True,True
train,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\1.1504947642642795_109.63158283102013,Timber plantation,Plantation,1.1504947642642795,109.63158283102013,2009,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\1.1504947642642795_109.63158283102013\images\visible\composite.png,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\1.1504947642642795_109.63158283102013\images\infrared\composite.npy,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\1.1504947642642795_109.63158283102013\auxiliary,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\1.1504947642642795_109.63158283102013\forest_loss_region.pkl,True,True
train,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\-2.3430615292656314_111.33204012815732,Oil palm plantation,Plantation,-2.3430615292656314,111.33204012815732,2005,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\-2.3430615292656314_111.33204012815732\images\visible\composite.png,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\-2.3430615292656314_111.33204012815732\images\infrared\composite.npy,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\-2.3430615292656314_111.33204012815732\auxiliary,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\-2.3430615292656314_111.33204012815732\forest_loss_region.pkl,True,True
train,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\-2.203298648296125_111.2342269243313,Oil palm plantation,Plantation,-2.203298648296125,111.2342269243313,2012,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\-2.203298648296125_111.2342269243313\images\visible\composite.png,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\-2.203298648296125_111.2342269243313\images\infrared\composite.npy,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\-2.203298648296125_111.2342269243313\auxiliary,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\-2.203298648296125_111.2342269243313\forest_loss_region.pkl,True,True
train,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\-1.899875608170343_110.13542235125472,Grassland shrubland,Grassland shrubland,-1.899875608170343,110.13542235125472,2015,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\-1.899875608170343_110.13542235125472\images\visible\composite.png,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\-1.899875608170343_110.13542235125472\images\infrared\composite.npy,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\-1.899875608170343_110.13542235125472\auxiliary,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\-1.899875608170343_110.13542235125472\forest_loss_region.pkl,True,True
train,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\-3.2334545695840284_133.42393945712757,Logging,Other,-3.2334545695840284,133.42393945712757,2015,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\-3.2334545695840284_133.42393945712757\images\visible\composite.png,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\-3.2334545695840284_133.42393945712757\images\infrared\composite.npy,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\-3.2334545695840284_133.42393945712757\auxiliary,D:\KULIAH\sem 4\machine learn\project w ilo lila\ForestNetDataset\deep\downloads\ForestNetDataset\examples\-3.2334545695840284_133.42393945712757\forest_loss_region.pkl,True,True
